199.8780	0.0230
200.1320	0.0359
200.3850	0.0007
200.6390	0.0075
200.8920	0.0275
201.1460	0.0150
201.4000	0.0107
201.6530	0.0130
201.9070	0.0226
202.1610	0.0004
202.4140	-0.0047
202.6680	0.0330
202.9220	0.0263
203.1750	0.0200
203.4290	0.0054
203.6830	0.0347
203.9360	0.0564
204.1900	0.0275
204.4430	0.0693
204.6970	0.0866
204.9510	0.0332
205.2040	0.0079
205.4580	0.0239
205.7120	0.0470
205.9650	0.0233
206.2190	0.0255
206.4730	0.0279
206.7260	0.0200
206.9800	0.0432
207.2330	0.0167
207.4870	-0.0077
207.7410	0.0187
207.9940	0.0359
208.2480	0.0341
208.5020	0.0155
208.7550	0.0214
209.0090	0.0536
209.2630	0.0655
209.5160	0.0222
209.7700	0.0040
210.0240	0.0222
210.2770	0.0221
210.5310	0.0032
210.7840	-0.0058
211.0380	0.0033
211.2920	-0.0092
211.5450	-0.0031
211.7990	0.0490
212.0530	0.0766
212.3060	0.0580
212.5600	0.0164
212.8140	0.0098
213.0670	0.0130
213.3210	0.0209
213.5750	0.0234
213.8280	0.0370
214.0820	0.0696
214.3350	0.0354
214.5890	0.0164
214.8430	0.0214
215.0960	0.0612
215.3500	0.0439
215.6040	0.0367
215.8570	0.0171
216.1110	0.0262
216.3650	0.0095
216.6180	0.0061
216.8720	0.0207
217.1260	0.0091
217.3790	0.0363
217.6330	0.0147
217.8860	0.0225
218.1400	0.0226
218.3940	0.0089
218.6470	0.0051
218.9010	0.0049
219.1550	0.0217
219.4080	0.0020
219.6620	-0.0075
219.9160	0.0209
220.1690	0.0406
220.4230	0.0358
220.6770	0.0304
220.9300	0.0081
221.1840	-0.0002
221.4370	-0.0094
221.6910	-0.0084
221.9450	0.0064
222.1980	0.0162
222.4520	0.0261
222.7060	0.0399
222.9590	0.0341
223.2130	0.0383
223.4670	0.0270
223.7200	0.0374
223.9740	0.0400
224.2280	0.0180
224.4810	0.0280
224.7350	0.0211
224.9880	0.0321
225.2420	0.0536
225.4960	0.0378
225.7490	0.0682
226.0030	0.0663
226.2570	0.0338
226.5100	0.0050
226.7640	0.0348
227.0180	0.0462
227.2710	0.0479
227.5250	0.0315
227.7790	0.0118
228.0320	0.0349
228.2860	0.0648
228.5390	0.0420
228.7930	0.0136
229.0470	0.0312
229.3000	0.0817
229.5540	0.0835
229.8080	0.0397
230.0610	0.0424
230.3150	0.0508
230.5690	0.0130
230.8220	0.0171
231.0760	0.0319
231.3300	0.0258
231.5830	0.0321
231.8370	0.0095
232.0900	0.0091
232.3440	0.0183
232.5980	0.0259
232.8510	0.0408
233.1050	0.0281
233.3590	0.0805
233.6120	0.0440
233.8660	0.0195
234.1200	0.0268
234.3730	0.0651
234.6270	0.0530
234.8800	0.0078
235.1340	0.0144
235.3880	0.0609
235.6410	0.0302
235.8950	0.0007
236.1490	0.0130
236.4020	0.0319
236.6560	0.0407
236.9100	0.0046
237.1630	0.0316
237.4170	0.0289
237.6710	-0.0032
237.9240	0.0170
238.1780	0.0357
238.4310	0.0282
238.6850	0.0137
238.9390	0.0289
239.1920	0.0177
239.4460	0.0551
239.7000	0.0414
239.9530	-0.0000
240.2070	0.0427
240.4610	0.0491
240.7140	0.0300
240.9680	0.0205
241.2220	0.0153
241.4750	0.0196
241.7290	0.0086
241.9820	0.0157
242.2360	0.0485
242.4900	0.0377
242.7430	0.0266
242.9970	0.0575
243.2510	0.0267
243.5040	0.0293
243.7580	0.0050
244.0120	0.0122
244.2650	0.0918
244.5190	0.0777
244.7730	0.0233
245.0260	0.0200
245.2800	0.0296
245.5330	0.0527
245.7870	0.0289
246.0410	0.0277
246.2940	0.0581
246.5480	0.0416
246.8020	0.0258
247.0550	0.0349
247.3090	0.0665
247.5630	0.0613
247.8160	0.0433
248.0700	0.0459
248.3240	0.0819
248.5770	0.0401
248.8310	0.0049
249.0840	0.0267
249.3380	0.0319
249.5920	0.0435
249.8450	0.0165
250.0990	0.0398
250.3530	0.0612
250.6060	0.0361
250.8600	0.0079
251.1140	-0.0040
251.3670	0.0669
251.6210	0.0576
251.8750	0.0328
252.1280	0.0409
252.3820	0.0501
252.6350	0.0454
252.8890	0.0334
253.1430	0.0113
253.3960	0.0348
253.6500	0.0575
253.9040	0.0281
254.1590	0.0044
