199.8780	0.0170
200.1320	0.0260
200.3850	-0.0001
200.6390	0.0060
200.8920	0.0209
201.1460	0.0112
201.4000	0.0061
201.6530	0.0069
201.9070	0.0165
202.1610	-0.0004
202.4140	-0.0037
202.6680	0.0244
202.9220	0.0183
203.1750	0.0144
203.4290	0.0030
203.6830	0.0253
203.9360	0.0410
204.1900	0.0204
204.4430	0.0540
204.6970	0.0653
204.9510	0.0247
205.2040	0.0057
205.4580	0.0173
205.7120	0.0344
205.9650	0.0174
206.2190	0.0185
206.4730	0.0204
206.7260	0.0137
206.9800	0.0308
207.2330	0.0125
207.4870	-0.0060
207.7410	0.0131
207.9940	0.0269
208.2480	0.0262
208.5020	0.0121
208.7550	0.0164
209.0090	0.0400
209.2630	0.0491
209.5160	0.0168
209.7700	0.0023
210.0240	0.0170
210.2770	0.0168
210.5310	0.0020
210.7840	-0.0054
211.0380	0.0021
211.2920	-0.0076
211.5450	-0.0020
211.7990	0.0370
212.0530	0.0569
212.3060	0.0442
212.5600	0.0125
212.8140	0.0058
213.0670	0.0086
213.3210	0.0157
213.5750	0.0170
213.8280	0.0273
214.0820	0.0517
214.3350	0.0266
214.5890	0.0134
214.8430	0.0157
215.0960	0.0467
215.3500	0.0329
215.6040	0.0264
215.8570	0.0125
216.1110	0.0185
216.3650	0.0061
216.6180	0.0042
216.8720	0.0152
217.1260	0.0068
217.3790	0.0277
217.6330	0.0104
217.8860	0.0160
218.1400	0.0165
218.3940	0.0066
218.6470	0.0035
218.9010	0.0034
219.1550	0.0162
219.4080	0.0006
219.6620	-0.0078
219.9160	0.0158
220.1690	0.0300
220.4230	0.0254
220.6770	0.0224
220.9300	0.0046
221.1840	-0.0018
221.4370	-0.0079
221.6910	-0.0070
221.9450	0.0033
222.1980	0.0100
222.4520	0.0194
222.7060	0.0322
222.9590	0.0264
223.2130	0.0299
223.4670	0.0218
223.7200	0.0263
223.9740	0.0286
224.2280	0.0120
224.4810	0.0202
224.7350	0.0141
224.9880	0.0218
225.2420	0.0390
225.4960	0.0270
225.7490	0.0490
226.0030	0.0470
226.2570	0.0229
226.5100	0.0016
226.7640	0.0260
227.0180	0.0338
227.2710	0.0347
227.5250	0.0226
227.7790	0.0088
228.0320	0.0252
228.2860	0.0482
228.5390	0.0310
228.7930	0.0100
229.0470	0.0238
229.3000	0.0621
229.5540	0.0621
229.8080	0.0288
230.0610	0.0311
230.3150	0.0372
230.5690	0.0080
230.8220	0.0118
231.0760	0.0231
231.3300	0.0181
231.5830	0.0244
231.8370	0.0066
232.0900	0.0054
232.3440	0.0123
232.5980	0.0189
232.8510	0.0302
233.1050	0.0202
233.3590	0.0592
233.6120	0.0314
233.8660	0.0152
234.1200	0.0198
234.3730	0.0482
234.6270	0.0386
234.8800	0.0033
235.1340	0.0097
235.3880	0.0446
235.6410	0.0220
235.8950	0.0006
236.1490	0.0094
236.4020	0.0228
236.6560	0.0304
236.9100	0.0019
237.1630	0.0209
237.4170	0.0198
237.6710	-0.0050
237.9240	0.0112
238.1780	0.0260
238.4310	0.0207
238.6850	0.0101
238.9390	0.0219
239.1920	0.0123
239.4460	0.0413
239.7000	0.0302
239.9530	-0.0015
240.2070	0.0301
240.4610	0.0358
240.7140	0.0212
240.9680	0.0146
241.2220	0.0101
241.4750	0.0137
241.7290	0.0056
241.9820	0.0129
242.2360	0.0374
242.4900	0.0286
242.7430	0.0203
242.9970	0.0427
243.2510	0.0181
243.5040	0.0208
243.7580	0.0027
244.0120	0.0092
244.2650	0.0688
244.5190	0.0575
244.7730	0.0162
245.0260	0.0152
245.2800	0.0222
245.5330	0.0393
245.7870	0.0211
246.0410	0.0197
246.2940	0.0444
246.5480	0.0303
246.8020	0.0184
247.0550	0.0267
247.3090	0.0503
247.5630	0.0449
247.8160	0.0306
248.0700	0.0329
248.3240	0.0599
248.5770	0.0281
248.8310	0.0029
249.0840	0.0204
