199.8780	0.2262
200.1320	0.3321
200.3850	0.0004
200.6390	0.2463
200.8920	0.3660
201.1460	0.1521
201.4000	0.0998
201.6530	0.1167
201.9070	0.2077
202.1610	-0.0080
202.4140	-0.0558
202.6680	0.3150
202.9220	0.2441
203.1750	0.2036
203.4290	0.0556
203.6830	0.3309
203.9360	0.5414
204.1900	0.2659
204.4430	0.6836
204.6970	0.8156
204.9510	0.3088
205.2040	0.0944
205.4580	0.2335
205.7120	0.5516
205.9650	0.2869
206.2190	0.2399
206.4730	0.3067
206.7260	0.2056
206.9800	0.4112
207.2330	0.1604
207.4870	-0.0772
207.7410	0.1561
207.9940	0.3589
208.2480	0.3400
208.5020	0.1425
208.7550	0.1904
209.0090	0.4446
209.2630	0.5842
209.5160	0.2000
209.7700	0.0410
210.0240	0.4081
210.2770	0.3106
210.5310	0.0237
210.7840	-0.0624
211.0380	0.0357
211.2920	-0.0842
211.5450	-0.0308
211.7990	0.4700
212.0530	0.7268
212.3060	0.5559
212.5600	0.1554
212.8140	0.0932
213.0670	0.1241
213.3210	0.2077
213.5750	0.2298
213.8280	0.3609
214.0820	0.6724
214.3350	0.3302
214.5890	0.1667
214.8430	0.2005
215.0960	0.5892
215.3500	0.4199
215.6040	0.3360
215.8570	0.1608
216.1110	0.2396
216.3650	0.0782
216.6180	0.0480
216.8720	0.1896
217.1260	0.0801
217.3790	0.2692
217.6330	0.0913
217.8860	0.2209
218.1400	0.2128
218.3940	0.0626
218.6470	0.0394
218.9010	0.0365
219.1550	0.1886
219.4080	-0.0008
219.6620	-0.0976
219.9160	0.1780
220.1690	0.3783
220.4230	0.3395
220.6770	0.3054
220.9300	0.0649
221.1840	-0.0127
221.4370	-0.0902
221.6910	-0.0789
221.9450	0.0548
222.1980	0.1335
222.4520	0.2572
222.7060	0.4009
222.9590	0.3296
223.2130	0.3998
223.4670	0.3463
223.7200	0.3586
223.9740	0.3588
224.2280	0.1527
224.4810	0.2591
224.7350	0.1841
224.9880	0.2667
225.2420	0.6406
225.4960	0.5017
225.7490	0.6750
226.0030	0.6191
226.2570	0.3090
226.5100	0.0297
226.7640	0.4547
227.0180	0.4851
227.2710	0.4308
227.5250	0.2751
227.7790	0.1058
228.0320	0.3154
228.2860	0.6129
228.5390	0.4511
228.7930	0.1258
229.0470	0.2749
229.3000	0.7895
229.5540	0.8046
229.8080	0.3644
230.0610	0.3997
230.3150	0.5494
230.5690	0.1362
230.8220	0.1581
231.0760	0.2956
231.3300	0.2235
231.5830	0.3101
231.8370	0.0881
232.0900	0.0765
232.3440	0.1637
232.5980	0.2574
232.8510	0.4100
233.1050	0.2799
233.3590	0.7798
233.6120	0.4055
233.8660	0.1806
234.1200	0.2523
234.3730	0.6216
234.6270	0.5008
234.8800	0.0615
235.1340	0.1134
235.3880	0.5602
235.6410	0.2740
235.8950	-0.0049
236.1490	0.1098
236.4020	0.2724
236.6560	0.3942
236.9100	0.0394
237.1630	0.2801
237.4170	0.2570
237.6710	-0.0574
237.9240	0.1341
238.1780	0.3153
238.4310	0.2620
238.6850	0.1287
238.9390	0.2764
239.1920	0.1670
239.4460	0.5192
239.7000	0.3727
239.9530	-0.0087
240.2070	0.3902
240.4610	0.4570
240.7140	0.2685
240.9680	0.1796
241.2220	0.1413
241.4750	0.1792
241.7290	0.0629
241.9820	0.1421
242.2360	0.4615
242.4900	0.3658
242.7430	0.2477
242.9970	0.8852
243.2510	0.4071
243.5040	0.2514
243.7580	0.0143
244.0120	0.0919
244.2650	0.8722
244.5190	0.7279
244.7730	0.2036
245.0260	0.1778
245.2800	0.2774
245.5330	0.5123
245.7870	0.2734
246.0410	0.2643
246.2940	0.5628
246.5480	0.3789
246.8020	0.2223
247.0550	0.3244
247.3090	0.6284
247.5630	0.5026
247.8160	0.3687
248.0700	0.4218
248.3240	0.7589
248.5770	0.3577
248.8310	0.0338
249.0840	0.2589
249.3380	0.3073
249.5920	0.4714
249.8450	0.1812
250.0990	0.3828
250.3530	0.6256
250.6060	0.3727
250.8600	0.0558
251.1140	-0.0669
251.3670	0.5444
251.6210	0.4973
251.8750	0.2906
252.1280	0.4194
252.3820	0.5049
252.6350	0.4376
252.8890	0.3189
253.1430	0.0977
253.3960	0.3026
253.6500	0.5427
253.9040	0.2624
254.1590	0.0155
254.4130	0.3713
254.6670	0.6906
254.9220	0.7235
255.1760	0.8286
255.4310	0.3863
255.6850	0.3806
255.9390	0.4602
256.1940	0.1131
256.4480	0.1194
