199.8780	0.0117
200.1320	0.0138
200.3850	-0.0018
200.6390	0.0046
200.8920	0.0149
201.1460	0.0068
201.4000	0.0028
201.6530	0.0061
201.9070	0.0129
202.1610	0.0001
202.4140	-0.0038
202.6680	0.0149
202.9220	0.0133
203.1750	0.0082
203.4290	0.0006
203.6830	0.0146
203.9360	0.0258
204.1900	0.0116
204.4430	0.0269
204.6970	0.0373
204.9510	0.0168
205.2040	0.0023
205.4580	0.0071
205.7120	0.0204
205.9650	0.0139
206.2190	0.0102
206.4730	0.0101
206.7260	0.0097
206.9800	0.0208
207.2330	0.0062
207.4870	-0.0058
207.7410	0.0070
207.9940	0.0166
208.2480	0.0127
208.5020	0.0038
208.7550	0.0104
209.0090	0.0243
209.2630	0.0269
209.5160	0.0076
209.7700	0.0029
210.0240	0.0122
210.2770	0.0079
210.5310	-0.0021
210.7840	-0.0013
211.0380	0.0037
211.2920	-0.0026
211.5450	-0.0019
211.7990	0.0224
212.0530	0.0342
212.3060	0.0233
212.5600	0.0041
212.8140	0.0042
213.0670	0.0075
213.3210	0.0075
213.5750	0.0070
213.8280	0.0161
214.0820	0.0318
214.3350	0.0148
214.5890	0.0039
214.8430	0.0080
215.0960	0.0289
215.3500	0.0178
215.6040	0.0114
215.8570	0.0091
216.1110	0.0145
216.3650	0.0038
216.6180	-0.0004
216.8720	0.0074
217.1260	0.0076
217.3790	0.0119
217.6330	0.0017
217.8860	0.0085
218.1400	0.0114
218.3940	0.0037
218.6470	-0.0001
218.9010	0.0036
219.1550	0.0148
219.4080	0.0026
219.6620	-0.0048
219.9160	0.0083
220.1690	0.0186
220.4230	0.0141
220.6770	0.0093
220.9300	0.0040
221.1840	0.0043
221.4370	-0.0025
221.6910	-0.0034
221.9450	0.0049
222.1980	0.0100
222.4520	0.0110
222.7060	0.0141
222.9590	0.0149
223.2130	0.0202
223.4670	0.0108
223.7200	0.0107
223.9740	0.0150
224.2280	0.0095
224.4810	0.0106
224.7350	0.0047
224.9880	0.0118
225.2420	0.0224
225.4960	0.0151
225.7490	0.0262
226.0030	0.0259
226.2570	0.0153
226.5100	0.0018
226.7640	0.0176
227.0180	0.0213
227.2710	0.0213
227.5250	0.0104
227.7790	0.0011
228.0320	0.0139
228.2860	0.0283
228.5390	0.0177
228.7930	0.0040
229.0470	0.0127
229.3000	0.0354
229.5540	0.0330
229.8080	0.0132
230.0610	0.0173
230.3150	0.0253
230.5690	0.0069
230.8220	0.0044
231.0760	0.0133
231.3300	0.0121
231.5830	0.0113
231.8370	0.0023
232.0900	0.0051
232.3440	0.0113
232.5980	0.0099
232.8510	0.0128
233.1050	0.0122
233.3590	0.0371
233.6120	0.0172
233.8660	0.0048
234.1200	0.0114
234.3730	0.0304
234.6270	0.0194
234.8800	0.0019
235.1340	0.0083
235.3880	0.0289
235.6410	0.0129
235.8950	-0.0022
236.1490	0.0056
236.4020	0.0147
236.6560	0.0140
236.9100	-0.0005
237.1630	0.0144
237.4170	0.0158
237.6710	0.0003
237.9240	0.0053
238.1780	0.0150
238.4310	0.0143
238.6850	0.0055
238.9390	0.0123
239.1920	0.0110
239.4460	0.0268
239.7000	0.0157
239.9530	-0.0025
240.2070	0.0137
240.4610	0.0189
240.7140	0.0101
240.9680	0.0064
241.2220	0.0090
241.4750	0.0115
241.7290	0.0032
241.9820	0.0040
242.2360	0.0200
242.4900	0.0184
242.7430	0.0096
242.9970	0.0358
243.2510	0.0219
243.5040	0.0177
243.7580	0.0049
244.0120	0.0041
244.2650	0.0361
244.5190	0.0335
244.7730	0.0094
245.0260	0.0052
245.2800	0.0117
245.5330	0.0243
245.7870	0.0114
246.0410	0.0081
246.2940	0.0241
246.5480	0.0200
246.8020	0.0097
247.0550	0.0113
247.3090	0.0285
247.5630	0.0230
247.8160	0.0133
248.0700	0.0149
248.3240	0.0334
248.5770	0.0207
248.8310	0.0030
249.0840	0.0083
249.3380	0.0137
249.5920	0.0206
249.8450	0.0075
250.0990	0.0147
250.3530	0.0264
250.6060	0.0182
250.8600	0.0035
251.1140	-0.0028
251.3670	0.0210
251.6210	0.0225
251.8750	0.0115
252.1280	0.0237
252.3820	0.0270
252.6350	0.0214
252.8890	0.0135
253.1430	0.0027
253.3960	0.0136
253.6500	0.0181
253.9040	0.0066
254.1590	-0.0005
254.4130	0.0170
254.6670	0.0330
254.9220	0.0312
255.1760	0.0331
255.4310	0.0188
255.6850	0.0169
255.9390	0.0177
256.1940	0.0044
256.4480	0.0087
256.7020	0.0147
256.9570	0.0145
257.2110	0.0132
257.4650	0.0229
257.7200	0.0508
257.9740	0.0297
258.2280	0.0179
258.4830	0.0138
258.7370	0.0133
258.9920	0.0121
259.2460	0.0093
259.5000	0.0144
259.7550	0.0265
260.0090	0.0225
260.2630	0.0106
260.5180	0.0183
260.7720	0.0240
261.0260	0.0105
261.2810	0.0024
261.5350	0.0098
261.7890	0.0154
262.0440	0.0064
262.2980	0.0163
262.5530	0.0199
262.8070	0.0150
263.0610	0.0052
263.3160	0.0108
263.5700	0.0237
263.8240	0.0162
264.0790	0.0088
264.3330	0.0027
264.5870	0.0078
264.8420	0.0367
265.0960	0.0249
265.3510	0.0274
265.6050	0.0304
265.8590	0.0211
266.1140	0.0107
266.3680	0.0109
266.6220	0.0154
266.8770	0.0209
267.1310	0.0145
267.3850	0.0196
267.6400	0.0172
267.8940	0.0166
268.1480	0.0067
268.4030	0.0085
268.6570	0.0145
268.9120	0.0142
269.1660	0.0058
269.4200	0.0102
269.6750	0.0206
269.9290	0.0221
270.1830	0.0182
270.4380	0.0154
270.6920	0.0202
270.9460	0.0208
271.2010	0.0358
271.4550	0.0161
271.7090	0.0091
271.9640	0.0189
272.2180	0.0079
272.4730	-0.0004
272.7270	0.0197
272.9810	0.0280
273.2360	0.0174
273.4900	0.0103
273.7440	0.0171
273.9990	0.0262
274.2530	0.0116
274.5070	0.0032
274.7620	0.0129
275.0160	0.0185
275.2710	0.0186
275.5250	0.0125
275.7790	0.0130
276.0340	0.0144
276.2880	0.0087
276.5420	0.0138
276.7970	0.0235
277.0510	0.0256
277.3050	0.0301
277.5600	0.0165
277.8140	0.0161
278.0680	0.0283
278.3230	0.0142
278.5770	0.0135
278.8320	0.0306
279.0860	0.0328
279.3400	0.0329
279.5950	0.0193
279.8490	0.0236
280.1030	0.0228
280.3580	0.0164
280.6120	0.0155
280.8660	0.0189
281.1210	0.0221
281.3750	0.0084
281.6290	0.0029
281.8840	0.0232
282.1380	0.0346
282.3930	0.0227
282.6470	0.0176
282.9010	0.0231
283.1560	0.0191
283.4100	0.0232
283.6640	0.0152
283.9190	0.0176
284.1730	0.0165
284.4270	0.0139
284.6820	0.0102
284.9360	0.0185
285.1910	0.0241
285.4450	0.0198
285.6990	0.0117
285.9540	0.0105
286.2080	0.0218
286.4620	0.0240
286.7170	0.0126
286.9710	0.0254
287.2250	0.0405
287.4800	0.0160
287.7340	0.0004
287.9880	0.0218
288.2430	0.0387
288.4970	0.0158
288.7520	0.0065
289.0060	0.0289
289.2600	0.0224
289.5150	0.0128
