199.8780	0.0655
200.1320	0.0746
200.3850	0.0074
200.6390	0.0203
200.8920	0.0529
201.1460	0.0399
201.4000	0.0304
201.6530	0.0305
201.9070	0.0494
202.1610	0.0083
202.4140	-0.0010
202.6680	0.0562
202.9220	0.0453
203.1750	0.0381
203.4290	0.0138
203.6830	0.0587
203.9360	0.0963
204.1900	0.0501
204.4430	0.1090
204.6970	0.1350
204.9510	0.0568
205.2040	0.0246
205.4580	0.0465
205.7120	0.0785
205.9650	0.0425
206.2190	0.0446
206.4730	0.0481
206.7260	0.0362
206.9800	0.0701
207.2330	0.0307
207.4870	-0.0022
207.7410	0.0305
207.9940	0.0600
208.2480	0.0616
208.5020	0.0315
208.7550	0.0434
209.0090	0.0897
209.2630	0.1076
209.5160	0.0408
209.7700	0.0166
210.0240	0.0448
210.2770	0.0378
210.5310	0.0111
210.7840	-0.0010
211.0380	0.0128
211.2920	-0.0070
211.5450	0.0034
211.7990	0.0836
212.0530	0.1247
212.3060	0.0962
212.5600	0.0319
212.8140	0.0242
213.0670	0.0226
213.3210	0.0390
213.5750	0.0432
213.8280	0.0643
214.0820	0.1106
214.3350	0.0582
214.5890	0.0306
214.8430	0.0406
215.0960	0.1037
215.3500	0.0772
215.6040	0.0619
215.8570	0.0347
216.1110	0.0468
216.3650	0.0207
216.6180	0.0170
216.8720	0.0381
217.1260	0.0220
217.3790	0.0506
217.6330	0.0214
217.8860	0.0456
218.1400	0.0445
218.3940	0.0230
218.6470	0.0186
218.9010	0.0177
219.1550	0.0566
219.4080	0.0178
219.6620	-0.0040
219.9160	0.0414
220.1690	0.0710
220.4230	0.0630
220.6770	0.0571
220.9300	0.0196
221.1840	0.0060
221.4370	-0.0057
221.6910	-0.0043
221.9450	0.0202
222.1980	0.0331
222.4520	0.0495
222.7060	0.0726
222.9590	0.0648
223.2130	0.0749
223.4670	0.0640
223.7200	0.0684
223.9740	0.0669
224.2280	0.0344
224.4810	0.0531
224.7350	0.0424
224.9880	0.0562
225.2420	0.0862
225.4960	0.0629
225.7490	0.1090
226.0030	0.1028
226.2570	0.0568
226.5100	0.0155
226.7640	0.0832
227.0180	0.0880
227.2710	0.0791
227.5250	0.0545
227.7790	0.0259
228.0320	0.0606
228.2860	0.1081
228.5390	0.0821
228.7930	0.0346
229.0470	0.0584
229.3000	0.1341
229.5540	0.1356
229.8080	0.0683
230.0610	0.0739
230.3150	0.0946
230.5690	0.0303
230.8220	0.0343
231.0760	0.0589
231.3300	0.0490
231.5830	0.0598
231.8370	0.0219
232.0900	0.0217
232.3440	0.0381
232.5980	0.0496
232.8510	0.0686
233.1050	0.0514
233.3590	0.1313
233.6120	0.0713
233.8660	0.0401
234.1200	0.0542
234.3730	0.1106
234.6270	0.0752
234.8800	0.0098
235.1340	0.0306
235.3880	0.1340
235.6410	0.0716
235.8950	0.0121
236.1490	0.0318
236.4020	0.0576
236.6560	0.0714
236.9100	0.0109
237.1630	0.0548
237.4170	0.0546
237.6710	0.0013
237.9240	0.0305
238.1780	0.0631
238.4310	0.0557
238.6850	0.0314
238.9390	0.0543
239.1920	0.0358
239.4460	0.0931
239.7000	0.0708
239.9530	0.0044
240.2070	0.0562
240.4610	0.0760
240.7140	0.0560
240.9680	0.0464
241.2220	0.0347
241.4750	0.0387
241.7290	0.0228
241.9820	0.0332
242.2360	0.0840
242.4900	0.0677
242.7430	0.0501
242.9970	0.1479
243.2510	0.0751
243.5040	0.0529
243.7580	0.0143
244.0120	0.0279
244.2650	0.1447
244.5190	0.1253
244.7730	0.0442
245.0260	0.0404
245.2800	0.0580
245.5330	0.0937
245.7870	0.0568
246.0410	0.0512
246.2940	0.0995
246.5480	0.0728
246.8020	0.0490
247.0550	0.0624
247.3090	0.1150
247.5630	0.0909
247.8160	0.0697
248.0700	0.0810
248.3240	0.1344
248.5770	0.0690
248.8310	0.0174
249.0840	0.0522
249.3380	0.0624
249.5920	0.0810
249.8450	0.0325
250.0990	0.0685
250.3530	0.1063
250.6060	0.0681
250.8600	0.0220
251.1140	0.0026
251.3670	0.0895
251.6210	0.0890
251.8750	0.0619
252.1280	0.0749
252.3820	0.0874
252.6350	0.0838
252.8890	0.0645
253.1430	0.0261
253.3960	0.0641
253.6500	0.1009
253.9040	0.0552
254.1590	0.0172
254.4130	0.0731
254.6670	0.1222
254.9220	0.1299
255.1760	0.1321
255.4310	0.0697
255.6850	0.0697
255.9390	0.0824
256.1940	0.0304
256.4480	0.0328
256.7020	0.0520
256.9570	0.0713
257.2110	0.0707
257.4650	0.0953
257.7200	0.2546
257.9740	0.1572
258.2280	0.0893
258.4830	0.0559
258.7370	0.0486
258.9920	0.0621
259.2460	0.0592
259.5000	0.0677
259.7550	0.1027
260.0090	0.1016
260.2630	0.0608
260.5180	0.0772
260.7720	0.0759
261.0260	0.0459
261.2810	0.0352
261.5350	0.0446
261.7890	0.0553
262.0440	0.0310
262.2980	0.0804
262.5530	0.0878
262.8070	0.0522
263.0610	0.0292
263.3160	0.0656
263.5700	0.1048
263.8240	0.0527
264.0790	0.0426
264.3330	0.0268
264.5870	0.0232
264.8420	0.1260
265.0960	0.1023
265.3510	0.1213
265.6050	0.1269
265.8590	0.0796
266.1140	0.0559
266.3680	0.0676
266.6220	0.0744
266.8770	0.0875
267.1310	0.0716
267.3850	0.0974
267.6400	0.0688
267.8940	0.0631
268.1480	0.0377
268.4030	0.0538
268.6570	0.0618
268.9120	0.0418
269.1660	0.0292
269.4200	0.0594
269.6750	0.0887
269.9290	0.0855
270.1830	0.0846
270.4380	0.0847
270.6920	0.0878
270.9460	0.0788
271.2010	0.1371
271.4550	0.0616
271.7090	0.0305
271.9640	0.0679
272.2180	0.0374
272.4730	0.0111
272.7270	0.0769
272.9810	0.1097
273.2360	0.0531
273.4900	0.0487
273.7440	0.0808
273.9990	0.1011
274.2530	0.0523
274.5070	0.0278
274.7620	0.0551
275.0160	0.0685
275.2710	0.0898
275.5250	0.0696
275.7790	0.0539
276.0340	0.0505
276.2880	0.0458
276.5420	0.0788
276.7970	0.1046
277.0510	0.1035
277.3050	0.1301
277.5600	0.0808
277.8140	0.0697
278.0680	0.1133
278.3230	0.0662
278.5770	0.0694
278.8320	0.1251
279.0860	0.1321
279.3400	0.1383
279.5950	0.0971
279.8490	0.1044
280.1030	0.0897
280.3580	0.0842
280.6120	0.0836
280.8660	0.0852
281.1210	0.0967
281.3750	0.0501
281.6290	0.0327
281.8840	0.0999
282.1380	0.1394
282.3930	0.1076
282.6470	0.0933
282.9010	0.1021
283.1560	0.0730
283.4100	0.1049
283.6640	0.0792
283.9190	0.0788
284.1730	0.0607
284.4270	0.0647
284.6820	0.0660
284.9360	0.0924
285.1910	0.1016
285.4450	0.0968
285.6990	0.0760
285.9540	0.0520
286.2080	0.0890
286.4620	0.1116
286.7170	0.0745
286.9710	0.1402
287.2250	0.1722
287.4800	0.0657
287.7340	0.0237
287.9880	0.1001
288.2430	0.1525
288.4970	0.0726
288.7520	0.0553
289.0060	0.1316
289.2600	0.0816
289.5150	0.0633
289.7690	0.0633
290.0230	0.0991
290.2780	0.1094
290.5320	0.1075
290.7860	0.0846
291.0410	0.1269
291.2950	0.1352
291.5490	0.0732
291.8040	0.0738
292.0580	0.1013
292.3130	0.0829
292.5670	0.0740
292.8210	0.0727
293.0760	0.1097
293.3300	0.1411
293.5840	0.1599
293.8390	0.0889
294.0930	0.0615
294.3470	0.0855
294.6020	0.0996
294.8560	0.0884
295.1110	0.0546
