Wavelength (nm),ecoli
522.623,322.1334114
522.892,321.4683219
523.162,321.109859
523.431,321.8715409
523.701,322.2713078
523.97,319.6477458
524.24,319.6843354
524.509,318.5615691
524.779,319.2860532
525.048,319.5481748
525.318,321.5536484
525.587,318.5578676
525.857,318.9936416
526.126,315.7429483
526.396,317.9223677
526.665,317.307912
526.935,316.8057978
527.204,315.1313123
527.474,315.1280032
527.743,313.740148
528.013,313.810605
528.282,311.0880996
528.552,311.3502304
528.821,312.8467215
529.091,312.5118781
529.36,311.460619
529.63,310.6966308
529.899,310.1146289
530.169,306.888127
530.438,305.5359461
530.708,304.5138188
530.977,304.0870264
531.247,304.9432809
531.516,303.0792402
531.786,303.9236574
532.055,300.59648
532.325,299.7161765
532.594,303.7370607
532.864,299.6561606
533.133,294.7268406
533.403,296.3494827
533.672,296.8880541
533.942,295.3776326
534.212,293.8816391
534.481,289.6972404
534.751,289.9587024
535.02,287.6675159
535.29,286.6462776
535.559,291.9694506
535.829,289.7113889
536.098,286.9208125
536.368,283.2103159
536.637,282.5004338
536.907,281.4711925
537.176,279.3980027
537.446,284.4429884
537.715,280.8231247
537.985,276.2683613
538.254,276.130144
538.524,278.0506135
538.793,276.6239822
539.063,275.8262264
539.332,275.7885683
539.602,271.7068476
539.871,269.2281894
540.141,267.7411463
540.41,268.2587063
540.68,270.121107
540.949,266.9696716
541.219,264.2510589
541.488,261.0217707
541.758,259.9929071
542.027,261.7727177
542.297,260.1497034
542.566,258.3703879
542.836,257.7157264
543.105,256.246683
543.375,251.9701097
543.644,254.1186872
543.914,251.2510449
544.183,251.801674
544.453,248.3991929
544.722,244.0696948
544.992,244.3038148
545.261,244.0252439
545.531,243.7068501
545.8,243.4088153
546.07,242.5386142
546.346,242.2973478
546.622,239.4197501
546.897,237.5548126
547.173,234.1151151
547.449,234.3939685
547.725,238.3628531
548.001,238.2091691
548.276,230.6223868
548.552,228.0447289
548.828,230.0401765
549.104,229.5820453
549.38,226.1395342
549.655,221.7529428
549.931,223.7819873
550.207,222.9438854
550.483,224.7563724
550.759,224.2427334
551.034,218.6480698
551.31,216.5092222
551.586,220.4622224
551.862,214.5665354
552.138,213.0682288
552.413,212.4152161
552.689,215.0009362
552.965,211.2894771
553.241,208.809173
553.517,207.0040642
553.793,206.306481
554.068,204.789047
554.344,205.577367
554.62,205.6012221
554.896,200.037152
555.172,198.5599873
555.447,199.9750978
555.723,199.2776241
555.999,196.6210644
556.275,196.7761537
556.551,193.8665475
556.826,195.0307389
557.102,195.7680927
557.378,192.9270943
557.654,192.1299709
557.93,190.5792115
558.205,189.6083837
558.481,188.4688418
558.757,186.8369597
559.033,187.6539015
559.309,185.3600909
559.584,186.2214043
559.86,182.9135566
560.136,181.2606677
560.412,180.1136372
560.688,179.2170386
560.963,181.453634
561.239,177.8500454
561.515,177.7741575
561.791,172.762468
562.067,173.6527478
562.342,172.9523889
562.618,170.5836965
562.894,170.1115249
563.17,169.1945478
563.446,165.2180522
563.721,165.7069554
563.997,169.0741296
564.273,168.965281
564.549,163.1901533
564.825,163.1700247
565.1,158.9182539
565.376,158.4068197
565.652,159.0342049
565.928,156.7595975
566.204,153.6313977
566.479,154.2984149
566.755,156.5161254
567.031,155.8282054
567.307,153.0083355
567.583,154.9333281
567.858,152.7909684
568.134,145.8124512
568.41,145.6510083
568.686,142.283863
568.962,145.8151529
569.237,143.6894254
569.513,143.9815971
569.789,143.6502421
570.065,140.5511052
570.341,137.4682499
570.617,137.307125
570.892,136.0763462
571.168,137.0472202
571.444,134.6714421
571.72,133.2836188
571.996,135.6933784
572.271,133.6731307
572.547,131.882496
572.823,129.6399464
573.099,128.963091
573.375,128.1707139
573.65,128.4785837
573.926,127.0069966
574.202,123.6506951
574.478,122.142526
574.754,123.5764345
575.029,122.2815436
575.305,117.8492369
575.581,119.679602
575.857,118.7649958
576.133,116.4178828
576.408,116.6157284
576.684,117.571095
576.96,116.1409605
577.239,114.3508123
577.517,112.399901
577.796,110.7520408
578.075,108.7770573
578.354,110.4203136
578.632,109.3675278
578.911,108.6165613
579.19,105.5341653
579.469,104.8796763
579.747,103.272655
580.026,102.6178948
580.305,102.0400001
580.584,101.9571587
580.862,100.8874394
581.141,98.65166304
581.42,97.44529404
581.699,98.296153
581.977,94.99146417
582.256,94.50396129
582.535,95.43289361
582.814,91.92333882
583.092,90.97594824
583.371,92.12930279
583.65,93.31240706
583.929,90.55803669
584.207,88.72391391
584.486,88.48073301
584.765,86.66460469
585.043,85.60178615
585.322,87.166797
585.601,87.77727104
585.88,87.45611729
586.158,86.70811817
586.437,83.64251313
586.716,83.09329779
586.995,80.15535507
587.273,79.05948981
587.552,78.08483479
587.831,79.19928596
588.11,76.99714508
588.388,77.79662981
588.667,77.8382755
588.946,75.61045047
589.225,74.17950188
589.503,72.55710049
589.782,73.22261362
590.061,71.39211157
590.34,71.2072177
590.618,73.33582819
590.897,73.07233541
591.176,72.52187031
591.455,70.70132269
591.733,67.15194198
592.012,66.33779223
592.291,67.06278252
592.57,67.26688539
592.848,64.63419255
593.127,64.0548031
593.406,63.36319731
593.684,62.69136725
593.963,62.89750132
594.242,60.20769086
594.521,60.24690059
594.799,58.34398121
595.078,57.77385804
595.357,56.8043286
595.636,56.37126353
595.914,56.35566844
596.193,55.42535597
596.472,53.51395469
596.751,54.59452823
597.029,52.54788639
597.308,52.73574114
597.587,51.25891883
597.866,51.57405829
598.144,50.70219017
598.423,50.44522823
598.702,48.79022689
598.981,48.98923781
599.259,50.02708957
599.538,48.47926165
599.817,48.25381553
600.096,50.0737747
600.374,49.05597084
600.653,49.13841208
600.932,47.94691605
601.21,46.64448407
601.489,46.60608704
601.768,45.12355607
602.047,43.5935593
602.325,45.44864737
602.604,43.69540343
602.883,44.77002462
603.162,46.20852831
603.44,44.60158625
603.719,43.60122391
603.998,42.511649
604.277,40.47947977
604.555,39.73848409
604.834,40.46191748
605.113,41.18560704
605.392,41.44696868
605.67,38.90687013
605.949,38.50366702
606.228,39.93656626
606.507,38.01042319
606.785,37.30066315
607.064,37.54482705
607.343,37.54282556
607.622,36.04075065
607.9,36.42723909
608.179,36.20503174
608.458,35.65726371
608.736,32.77757238
609.015,32.14911707
609.294,32.76503873
609.573,33.6143019
609.851,34.23878733
610.13,32.78238039
610.409,32.37957214
610.688,33.88934425
610.966,31.80120622
611.245,31.76289113
611.524,28.17348969
611.803,28.1403358
612.081,29.55932065
612.36,28.89948872
612.639,28.82854232
612.918,28.36760025
613.196,27.16667295
613.475,27.01210685
613.754,27.52946554
614.033,26.39180997
614.311,24.94326335
614.59,26.03225127
614.869,23.31576971
615.148,21.98604835
615.426,21.08356413
615.705,21.88641063
615.984,23.26620603
616.263,23.51784183
616.541,21.15046373
616.82,21.21388116
617.099,23.25651709
617.377,23.83527139
617.656,21.5257797
617.935,19.11046437
618.214,18.34552403
618.492,19.54157985
618.771,19.27234381
619.05,19.41802843
619.329,18.17319367
619.607,17.92290573
619.886,16.90367154
620.165,17.12975935
620.444,17.33456578
620.722,15.48242196
621.001,14.66317948
621.28,15.70546352
621.559,15.43236299
621.837,15.01278112
622.116,14.56885181
622.395,13.93721061
622.674,13.60379879
622.952,13.3674725
623.231,12.46799
623.51,11.50582421
623.789,12.18701837
624.067,12.01115165
624.346,10.94060185
624.625,10.59601134
624.904,11.03729883
625.182,10.7547561
625.461,11.50807979
625.74,11.03733015
626.018,7.758959453
626.297,9.70063866
626.576,10.15311052
626.855,9.4811621
627.133,8.976084467
627.412,7.699853107
627.691,8.835042347
627.97,7.317088947
628.248,8.213880647
628.527,7.008517687
628.806,7.395459487
629.085,6.57332132
629.363,5.72856438
629.642,7.39534636
629.921,5.830838047
630.2,7.235392493
630.478,5.819268913
630.757,3.66367932
631.036,6.37323694
631.315,5.68222066
631.593,4.38907438
631.872,4.836804627
632.151,4.374884567
632.43,4.163839307
632.708,3.2535757
632.987,1.3594804
633.266,4.71727248
633.544,4.03924796
633.823,2.828531667
634.102,1.911676633
634.381,0.6981768067
634.659,1.461150173
634.938,1.268245053
635.217,1.97974376
635.496,2.544924087
635.774,-0.00093134
636.053,0.2910394067
636.332,0.9981585467
636.611,0.5580978533
636.889,-0.001322346667
637.168,-0.001145733333
637.447,-0.0007923466667
637.726,-0.00313818
638.004,-0.00204168
638.283,-0.0009091866667
638.562,-0.00251624
638.841,-0.002131213333
639.119,-0.00087612
639.398,0.67092976
639.677,-0.002814626667
639.956,-0.00539066
640.234,-0.003549966667
640.513,1.043901
640.792,0.9793670333
641.07,-0.002440526667
641.349,-0.0006524733333
641.628,-0.0001171533333
641.907,-0.002212773333
642.185,-0.001888286667
642.464,-0.00123028
642.743,-0.001033413333
643.022,-0.00241648
643.3,-0.002887353333
643.579,-0.001270326667
643.858,-0.0006938933333
644.137,-0.002986686667
644.415,-0.0023959
644.694,-0.0008917533333
644.973,-0.001385173333
645.252,-0.002675813333
645.53,-0.00327676
645.809,-0.001148006667
646.088,-0.001133873333
646.367,-0.003074093333
646.645,-0.003435033333
646.924,-0.00069574
647.203,-0.0005922666667
647.482,-0.003474593333
647.76,-0.00337474
648.039,-0.001983426667
648.318,-0.001130533333
648.596,-0.002340546667
648.875,-0.003311586667
649.154,-0.002143046667
649.433,-0.00101176
649.711,-0.0009633733333
649.99,-0.002799833333
650.269,-0.002141266667
650.548,-0.001170786667
650.826,-0.001633393333
651.105,-0.002589093333
651.384,-0.00148922
651.663,-0.0008154933333
651.941,-0.002076606667
652.22,-0.002048126667
652.499,-0.001342566667
652.778,-0.001056953333
653.056,-0.001370913333
653.335,-0.003808753333
653.614,-0.002672646667
653.893,-0.00068808
654.171,-0.002782113333
654.45,-0.00362656
654.729,-0.002418433333
655.008,-0.002211466667
655.286,-0.00211698
655.565,-0.00182274
655.844,-0.001194313333
656.123,-0.001605166667
656.401,-0.001080113333
656.68,-0.003580433333
656.959,-0.00153688
657.237,-0.001283433333
657.516,-0.0045258
657.795,-0.003401346667
658.074,-0.002070733333
658.352,-0.00140986
658.631,-0.003837413333
658.91,-0.0032986
659.189,-0.0006879133333
659.467,-0.0004437933333
659.746,-0.002252753333
660.025,-0.001947766667
660.304,-0.001557926667
660.582,-0.00238176
660.861,-0.0009406266667
661.14,-0.002515613333
661.419,-0.001641913333
661.697,-0.00048692
661.976,-0.001906053333
662.255,-0.003885573333
662.534,-0.00239018
662.812,-0.001255913333
663.091,-0.003587273333
663.37,-0.00245088
663.649,-0.001916713333
663.927,-0.00163764
664.206,-0.002420286667
664.485,-0.003431846667
664.764,-0.002052833333
665.042,-0.001111933333
665.321,-0.001600573333
665.6,-0.00225356
665.878,-0.00191764
666.157,-0.00148486
666.436,-0.002819893333
666.715,-0.001182226667
666.993,-0.0001497866667
667.272,-0.001106153333
667.551,-0.002368266667
667.83,-0.001897793333
668.108,-0.00155634
668.387,-0.00084134
668.666,-0.0029548
668.945,-0.002073026667
669.223,-0.00165356
669.502,-0.00139812
669.781,-0.001971906667
670.06,-0.005279506667
670.338,-0.0031023
670.617,-0.00069568
670.896,-0.002545366667
671.175,-0.001229153333
671.453,-0.00002744
671.732,-0.00059426
672.011,-0.001550786667
672.29,-0.00234382
672.568,-0.00083958
672.847,-0.00022286
673.126,-0.0036341
673.404,-0.002216993333
673.683,-0.000008346666667
673.962,-0.00006924
674.241,-0.003423026667
674.519,-0.005057726667
674.798,-0.002197106667
675.077,-0.00079476
675.356,-0.00229448
675.634,-0.00315588
675.913,-0.002290213333
676.192,-0.00136702
676.471,-0.0030236
676.749,-0.003967346667
677.028,-0.00113764
677.307,-0.0003154466667
677.586,-0.001227426667
677.864,-0.00358806
678.143,-0.002513326667
678.422,-0.0006773733333
678.701,-0.00120862
678.979,-0.002679606667
679.258,-0.00154248
679.537,-0.0007397866667
679.816,-0.002471306667
680.094,-0.00376656
680.373,-0.001871626667
680.652,0.00009828666667
680.93,-0.002373813333
681.209,-0.004655146667
681.488,-0.002973253333
681.767,-0.0009372533333
682.045,-0.00367788
682.324,-0.004222193333
682.603,-0.001752893333
682.882,-0.0008550266667
683.16,0.00009716666667
683.439,-0.002424166667
683.718,-0.003358646667
683.997,-0.002123166667
684.275,-0.001586933333
684.554,-0.003671206667
684.833,-0.002021606667
685.112,-0.00089474
685.39,-0.0007379333333
685.669,-0.001314493333
685.948,-0.00136884
686.227,-0.0017555
686.505,-0.002474473333
686.784,-0.001918446667
687.063,-0.001504833333
687.342,-0.001306913333
687.62,-0.00043302
687.899,-0.00011468
688.178,-0.0005754733333
688.457,-0.001022713333
688.735,-0.002662373333
689.014,-0.002594706667
689.293,-0.0008662733333
689.571,0.00000674
689.85,-0.002389293333
690.129,-0.00374302
690.408,-0.001462226667
690.686,-0.0003997066667
690.965,-0.00200182
691.244,-0.003840986667
691.523,-0.002101286667
691.801,-0.0009801266667
692.08,-0.001856413333
692.359,-0.003216266667
692.638,-0.001280446667
692.916,-0.0003647066667
693.195,-0.003526213333
693.474,-0.004616106667
693.753,-0.001553746667
694.031,-0.0007130533333
694.31,-0.00190146
694.589,-0.00188622
694.868,-0.0003701666667
695.146,0.00009206
695.425,-0.00315444
695.704,-0.005162553333
695.983,-0.002863913333
696.261,-0.00067008
696.54,-0.0001689866667
696.825,-0.0006495533333
697.11,-0.0005356533333
697.395,0.00009092666667
697.68,-0.002400086667
697.965,-0.0021516
698.25,-0.00004256666667
698.535,0.0000438
698.819,-0.002731886667
699.104,-0.00453808
699.389,-0.002145586667
699.674,-0.00004948666667
699.959,-0.001500806667
700.244,-0.00227398
700.529,-0.001208186667
700.814,-0.001008653333
701.099,-0.00341276
701.384,-0.004608746667
701.669,-0.00236664
701.954,-0.001421413333
702.239,-0.003525026667
702.524,-0.002131633333
702.809,0.00003561333333
703.094,-0.00009612666667
703.378,-0.002267973333
703.663,-0.002574826667
703.948,-0.0008720733333
704.233,-0.00039182
704.518,-0.002399386667
704.803,-0.002871906667
705.088,-0.0018943
705.373,-0.0008502333333
705.658,-0.0001487533333
705.943,-0.0000768
706.228,-0.0008291733333
706.513,-0.0006002666667
706.798,-0.002259886667
707.083,-0.00207696
707.368,-0.001330633333
707.653,-0.0007561133333
707.937,-0.001538226667
708.222,-0.005028193333
708.507,-0.002953906667
708.792,-0.0009439266667
709.077,-0.002592753333
709.362,-0.003586386667
709.647,-0.00130782
709.932,-0.00044158
710.217,-0.0007928733333
710.502,-0.002893766667
710.787,-0.001558986667
711.072,-0.0002400266667
711.357,-0.0008833733333
711.642,-0.0013253
711.927,-0.0009346
712.211,-0.0005646666667
712.496,-0.00109054
712.781,-0.0014087
713.066,-0.001142626667
713.351,-0.0000002133333333
713.636,-0.001434886667
713.921,-0.00439504
714.206,-0.002785246667
714.491,-0.001026153333
714.776,-0.004672453333
715.061,-0.004048746667
715.346,-0.001046873333
715.631,-0.00025422
715.916,-0.0003000733333
716.201,-0.00232942
716.486,-0.00180442
716.77,-0.001140433333
717.055,-0.002177793333
717.34,-0.002571386667
717.625,-0.0012746
717.91,-0.00062172
718.195,-0.002354426667
718.48,-0.00445254
718.765,-0.001853126667
719.05,-0.0002437733333
719.335,-0.001082333333
719.62,-0.003557853333
719.905,-0.003030446667
720.19,-0.001417933333
720.475,-0.0022243
720.76,-0.002893006667
721.045,-0.001529593333
721.329,-0.00003507333333
721.614,-0.0001990266667
721.899,-0.002552426667
722.184,-0.002067413333
722.469,-0.001326746667
722.754,-0.003381833333
723.039,-0.00431184
723.324,-0.002687806667
723.609,-0.001697346667
723.894,-0.002240433333
724.179,-0.005336353333
724.464,-0.00250636
724.749,-0.001034826667
725.034,-0.001903326667
725.319,-0.00244948
725.603,-0.0020973
725.888,-0.001645666667
726.173,-0.00277694
726.458,-0.00349316
726.743,-0.001376
727.028,-0.0002573733333
727.313,-0.00270034
727.598,-0.004982753333
727.883,-0.00176958
728.168,-0.0007692266667
728.453,-0.001456713333
728.738,-0.00128044
729.023,-0.001254593333
729.308,-0.0005414733333
729.593,-0.00152536
729.878,-0.001814933333
730.162,-0.0008903333333
730.447,-0.00054716
730.732,-0.003557566667
731.017,-0.00743286
731.302,-0.003831766667
731.587,-0.001668233333
731.872,-0.002777266667
732.157,-0.00255812
732.442,-0.001035586667
732.727,-0.0001403266667
733.012,-0.0004688933333
733.297,-0.00193756
733.582,-0.001750833333
733.867,-0.0007396333333
734.152,-0.00003760666667
734.437,-0.001723606667
734.721,-0.00228352
735.006,-0.001800966667
735.291,-0.00070708
735.576,-0.00100316
735.861,-0.0012928
736.146,-0.002084373333
736.431,-0.00288238
736.716,-0.00377048
737.001,-0.00158908
737.286,-0.0001090933333
737.571,-0.0001350333333
737.856,-0.002589206667
738.141,-0.0012817
738.426,0.00007732666667
738.711,0.00007726
738.995,-0.00463134
739.28,-0.003317393333
739.565,-0.0006578733333
739.85,-0.00398482
740.135,-0.00532596
740.42,-0.00265678
740.705,-0.0008386666667
740.99,-0.002850333333
741.275,-0.0053701
741.56,-0.002663486667
741.845,0.00007661333333
742.13,-0.003037573333
742.415,-0.003392246667
742.7,-0.00142584
742.985,-0.00098748
743.27,-0.00138084
743.554,-0.00301856
743.839,-0.001730806667
744.124,-0.00065956
744.409,-0.003131386667
744.694,-0.002546633333
744.979,-0.001474346667
745.264,-0.0006223
745.549,-0.001943353333
745.834,-0.005092466667
746.119,-0.002896906667
746.404,-0.00056116
746.689,-0.00138344
746.974,-0.00009327333333
747.259,0.00007641333333
747.544,0.00007658
747.829,-0.004372233333
748.113,-0.00315458
748.398,-0.0004441
748.683,0.00007692
748.968,-0.002094453333
749.253,-0.00321312
749.538,-0.001644313333
749.823,-0.0005154666667
750.108,-0.003759806667
750.393,-0.004977713333
750.678,-0.002770026667
750.963,-0.00102908
751.248,-0.003228806667
751.533,-0.00255268
751.818,-0.001013233333
752.103,-0.001054773333
752.387,-0.00256478
752.672,-0.004611973333
752.957,-0.002272906667
753.242,-0.00121928
753.527,-0.00173444
753.812,-0.0028366
754.097,-0.00237254
754.382,-0.001399406667
754.667,-0.002808686667
754.952,-0.001514713333
755.237,0.00007744
755.522,-0.0003434533333
755.807,-0.003109753333
756.092,-0.005413593333
756.377,-0.002847753333
756.662,-0.001378426667
756.946,-0.001256046667
757.231,-0.003711893333
757.516,-0.0015707
757.801,0.00007717333333
758.086,-0.002571853333
758.371,-0.00174114
758.656,-0.0008150866667
758.941,-0.0009513466667
759.226,0.00007685333333
759.511,-0.00185906
759.796,-0.00153874
760.081,-0.00086396
760.366,-0.001504786667
760.651,-0.001573013333
760.936,-0.0012118
761.221,-0.0004688466667
761.505,-0.001837173333
761.79,-0.00406816
762.075,-0.0009871
762.36,0.00007622666667
762.645,-0.001626326667
762.93,-0.00167406
763.215,-0.001640073333
763.5,-0.001088553333
763.791,0.00007583333333
764.082,-0.0004145266667
764.373,-0.001299846667
764.664,-0.0009944866667
764.955,-0.00125358
765.247,-0.002900306667
765.538,-0.001088993333
765.829,0.0000754
766.12,-0.002376146667
766.411,-0.00500474
766.702,-0.002852946667
766.993,-0.0016477
767.284,-0.003234413333
767.575,-0.003135933333
767.866,-0.00204076
768.157,-0.002020413333
768.449,-0.003612313333
768.74,-0.00288834
769.031,-0.001678746667
769.322,-0.0009652533333
769.613,-0.001142006667
769.904,-0.00150904
770.195,-0.0004353666667
770.486,0.00007426
770.777,-0.002712073333
771.068,-0.003883846667
771.359,-0.00168432
771.651,0.00007394
771.942,-0.00101234
772.233,-0.002967593333
772.524,-0.002713706667
772.815,-0.001567613333
773.106,-0.001974593333
773.397,-0.001825446667
773.688,-0.0004419866667
773.979,0.00007338
774.27,-0.003080293333
774.561,-0.002754813333
774.853,-0.0005778666667
775.144,-0.00041516
775.435,-0.002311813333
775.726,-0.001498866667
776.017,0.00007288666667
776.308,-0.0002794733333
776.599,-0.004879806667
776.89,-0.005557373333
777.181,-0.00177694
777.472,-0.00076074
777.763,-0.002748686667
778.055,-0.004288253333
778.346,-0.002572473333
778.637,-0.0008983066667
778.928,-0.003661433333
779.219,-0.002493806667
779.51,0.00007232666667
779.801,0.00000438
780.092,-0.0004776866667
780.383,-0.00056658
780.674,-0.0007773066667
780.965,-0.001178313333
781.257,-0.002866653333
781.548,-0.003179633333
781.839,-0.001669486667
782.13,-0.0002885933333
782.421,-0.002897053333
782.712,-0.002368373333
783.003,-0.001366386667
783.294,-0.00150432
783.585,-0.001642526667
783.876,-0.001924613333
784.167,-0.0005503133333
784.459,-0.0005646266667
784.75,-0.002757793333
785.041,-0.001498686667
785.332,-0.00101386
785.623,-0.0009255266667
785.914,-0.001279106667
786.205,-0.00179118
786.496,-0.001103393333
786.787,-0.0006830133333
787.078,-0.003267833333
787.369,-0.00191772
787.661,0.00007263333333
787.952,-0.0001369133333
788.243,-0.002000006667
788.534,-0.003320053333
788.825,-0.0005112133333
789.116,-0.0004276933333
789.407,-0.002024253333
789.698,-0.003819126667
789.989,-0.002664193333
790.28,-0.0004595533333
790.571,-0.002181906667
790.863,-0.00276122
791.154,-0.00124552
791.445,-0.001039913333
791.736,-0.00249608
792.027,-0.00467816
792.318,-0.00193438
792.609,-0.0005559733333
792.9,-0.003059606667
793.191,-0.002494573333
793.482,-0.001085473333
793.773,-0.00009126
794.065,-0.002649273333
794.356,-0.004414246667
794.647,-0.002413593333
794.938,-0.00076306
795.229,0.00007289333333
795.52,-0.002261286667
795.811,-0.00222566
796.102,-0.0012679
796.393,-0.0007324133333
796.684,-0.001407606667
796.975,-0.001200046667
797.267,0.00007202666667
797.558,-0.0003469133333
797.849,-0.002034546667
798.14,-0.001260213333
798.431,-0.00147832
798.722,-0.002852366667
799.013,-0.0035972
799.304,-0.002332
799.595,-0.001428506667
799.886,-0.00265068
800.177,-0.00280952
800.469,-0.0007855666667
800.76,0.00001436666667
801.051,-0.002359653333
801.342,-0.002846913333
801.633,-0.00101204
801.924,-0.0003276333333
802.215,-0.001267786667
802.506,-0.00150312
802.797,-0.0009167066667
803.088,-0.0005065133333
803.379,-0.0005332066667
803.671,-0.003513346667
803.962,-0.00158756
804.253,-0.0003863866667
804.544,-0.00316514
804.835,-0.002032686667
805.126,-0.0008911866667
805.417,-0.00058232
805.708,-0.002241013333
805.999,-0.002511713333
806.29,-0.0009199866667
806.581,-0.001169606667
806.873,-0.003405326667
807.164,-0.004424953333
807.455,-0.00221184
807.746,-0.0009388533333
808.037,-0.002393973333
808.328,-0.00114466
808.619,-0.0004110333333
808.91,-0.001034
809.201,-0.003033313333
809.492,-0.002321526667
809.783,-0.0002551266667
810.075,0.00006533333333
810.366,-0.001393326667
810.657,-0.002203693333
810.948,-0.0007193266667
811.239,0.00006480666667
811.53,-0.002009526667
811.821,-0.004629233333
812.112,-0.001569133333
812.404,-0.0003188666667
812.695,-0.00136016
812.986,-0.002303173333
813.277,-0.001859573333
813.569,-0.001422033333
813.86,-0.0003435066667
814.151,-0.0013734
814.442,-0.002516786667
814.734,-0.001506846667
815.025,-0.001511953333
815.316,-0.002881726667
815.607,-0.0015678
815.899,-0.0006735133333
816.19,-0.003628633333
816.481,-0.002330833333
816.772,-0.00063332
817.064,-0.0001129333333
817.355,-0.001761686667
817.646,-0.002862486667
817.937,-0.002367366667
818.229,-0.00147982
818.52,-0.00253992
818.811,-0.004309246667
819.102,-0.002722433333
819.394,-0.001062273333
819.685,-0.00250692
819.976,-0.00355892
820.267,-0.002214453333
820.559,-0.001150673333
820.85,-0.001774406667
821.141,-0.002714873333
821.432,-0.001639233333
821.723,-0.00111754
822.015,-0.0009363333333
822.306,-0.0015284
822.597,-0.0013547
822.888,-0.0007241133333
823.18,-0.00076204
823.471,-0.00278716
823.762,-0.0017989
824.053,-0.0002481133333
824.345,-0.00383246
824.636,-0.003333793333
824.927,-0.00198762
825.218,-0.001485253333
825.51,-0.0001714533333
825.801,-0.00006834
826.092,-0.0009138866667
826.383,-0.00081792
826.675,-0.001153886667
826.966,-0.00279476
827.257,-0.001872846667
827.548,0.00006050666667
827.84,-0.001123946667
828.131,-0.001389366667
828.422,-0.001112173333
828.713,-0.002803186667
829.005,-0.00232606
829.296,-0.0009262266667
829.587,-0.001062593333
829.878,-0.0008947333333
830.17,-0.001252153333
830.461,-0.00237212
830.752,-0.001261206667
831.043,-0.00070204
831.335,-0.00091062
831.626,-0.0008659
831.917,-0.001088793333
832.208,-0.00045592
832.499,0.00006049333333
832.791,0.00006050666667
833.082,-0.0002938133333
833.373,-0.00046492
833.664,-0.002030186667
833.956,-0.00196642
834.247,-0.0006311266667
834.538,0.00006064666667
834.829,-0.00205364
835.121,-0.002166013333
835.412,-0.00101842
835.703,-0.0005887333333
835.994,-0.00118638
836.286,-0.003339
836.577,-0.00302998
836.868,-0.00200378
837.159,-0.003752493333
837.451,-0.001488853333
837.742,-0.001183986667
838.033,-0.00111822
838.324,-0.001093666667
838.616,-0.003928073333
838.907,-0.0027469
839.198,-0.00124104
839.489,-0.0022578
839.781,-0.0020774
840.072,-0.001335653333
840.363,-0.001623846667
840.654,-0.0030981
840.946,-0.001903533333
841.237,-0.001545093333
841.528,-0.001287946667
841.819,0.00006190666667
842.11,-0.002222153333
842.402,-0.00160632
842.693,-0.0006086
842.984,-0.002779
843.275,-0.00496362
843.567,-0.00225958
843.858,-0.00061646
844.149,-0.00154034
844.44,-0.00358788
844.732,-0.0008594266667
845.023,-0.0001645733333
845.314,-0.001013386667
845.605,-0.001394513333
845.897,-0.0009456666667
846.188,-0.001689206667
846.479,-0.003010226667
846.77,-0.001571086667
847.062,-0.00053708
847.353,-0.001034533333
847.644,-0.003714626667
847.935,-0.002233246667
848.227,-0.00106522
848.518,-0.00006213333333
848.809,-0.002790366667
849.1,-0.001677426667
849.392,-0.0006570666667
849.683,-0.00124498
849.974,-0.00130212
850.265,-0.00322216
850.557,-0.00191284
850.848,0.00006854
851.139,-0.00219778
851.43,-0.00197198
851.721,-0.001668286667
852.013,-0.0003988666667
852.304,-0.001761846667
852.595,-0.003541253333
852.886,-0.002094393333
853.178,-0.001167373333
853.469,-0.004247166667
853.76,-0.00283588
854.051,-0.00143886
854.343,-0.001836353333
854.634,-0.0030317
854.925,-0.0008613666667
855.216,-0.0009654866667
855.508,-0.001871033333
855.799,-0.001750653333
856.09,-0.00356292
856.381,-0.001814353333
856.673,-0.001221353333
856.964,-0.00415224
857.255,-0.001555286667
857.546,0.00006438666667
857.838,-0.00061736
858.129,-0.00414712
858.42,-0.002095126667
858.711,0.00006314
859.003,-0.001021606667
859.294,-0.002292573333
859.585,-0.001972446667
859.876,-0.0008576666667
860.168,-0.00156934
860.459,-0.003019566667
860.75,-0.003474366667
861.041,-0.00227452
861.333,-0.00175918
861.624,-0.00003795333333
861.915,-0.00359382
862.206,-0.001465266667
862.497,0.00005898666667
862.789,-0.002399246667
863.08,-0.001096013333
863.371,-0.00008478
863.662,-0.0007552133333
863.954,-0.001021066667
864.245,-0.001211693333
864.536,-0.00111214
864.827,-0.001180933333
865.119,-0.001506126667
865.41,-0.003564166667
865.701,-0.001520606667
865.992,-0.00135112
866.284,-0.002303846667
866.575,-0.00323282
866.866,-0.002029366667
867.157,-0.001100633333
867.449,-0.00022876
867.74,0.00005418666667
868.031,-0.001142426667
868.322,-0.00003552
868.614,-0.00140448
868.905,-0.002079873333
869.196,-0.0003142333333
869.487,-0.00009220666667
869.779,-0.00224912
870.07,-0.002833986667
870.361,-0.0013221
870.652,-0.00001014
870.944,-0.001961366667
871.235,-0.002532013333
871.526,-0.002228253333
871.817,-0.0005081866667
872.109,-0.002445766667
872.4,-0.002645906667
872.691,-0.00004122
872.982,-0.0002391133333
873.273,-0.00217282
873.565,-0.001539786667
873.856,-0.00169244
874.147,-0.00153086
874.438,-0.0017247
874.73,-0.001600373333
875.021,-0.00095496
875.312,-0.000941
875.603,-0.001209286667
875.895,0.00005052
876.186,-0.00016304
