199.8780	0.0252
200.1320	0.0272
200.3850	-0.0013
200.6390	0.0036
200.8920	0.0176
201.1460	0.0112
201.4000	0.0058
201.6530	0.0073
201.9070	0.0141
202.1610	-0.0018
202.4140	-0.0049
202.6680	0.0213
202.9220	0.0161
203.1750	0.0123
203.4290	0.0024
203.6830	0.0221
203.9360	0.0360
204.1900	0.0166
204.4430	0.0453
204.6970	0.0542
204.9510	0.0207
205.2040	0.0036
205.4580	0.0134
205.7120	0.0301
205.9650	0.0162
206.2190	0.0138
206.4730	0.0156
206.7260	0.0127
206.9800	0.0279
207.2330	0.0094
207.4870	-0.0070
207.7410	0.0083
207.9940	0.0224
208.2480	0.0219
208.5020	0.0087
208.7550	0.0134
209.0090	0.0348
209.2630	0.0439
209.5160	0.0133
209.7700	0.0020
210.0240	0.0154
210.2770	0.0130
210.5310	-0.0008
210.7840	-0.0043
211.0380	0.0018
211.2920	-0.0065
211.5450	-0.0027
211.7990	0.0325
212.0530	0.0506
212.3060	0.0374
212.5600	0.0098
212.8140	0.0067
213.0670	0.0061
213.3210	0.0107
213.5750	0.0129
213.8280	0.0203
214.0820	0.0454
214.3350	0.0224
214.5890	0.0082
214.8430	0.0122
215.0960	0.0408
215.3500	0.0279
215.6040	0.0216
215.8570	0.0103
216.1110	0.0174
216.3650	0.0044
216.6180	0.0003
216.8720	0.0114
217.1260	0.0065
217.3790	0.0193
217.6330	0.0048
217.8860	0.0145
218.1400	0.0150
218.3940	0.0050
218.6470	0.0016
218.9010	0.0034
219.1550	0.0191
219.4080	0.0024
219.6620	-0.0073
219.9160	0.0116
220.1690	0.0249
220.4230	0.0205
220.6770	0.0178
220.9300	0.0058
221.1840	0.0011
221.4370	-0.0052
221.6910	-0.0056
221.9450	0.0043
222.1980	0.0098
222.4520	0.0163
222.7060	0.0268
222.9590	0.0228
223.2130	0.0275
223.4670	0.0180
223.7200	0.0213
223.9740	0.0238
224.2280	0.0109
224.4810	0.0172
224.7350	0.0105
224.9880	0.0172
225.2420	0.0333
225.4960	0.0225
